1.802501E+0,6.250001E-1
1.802501E+0,1.250000E+0
1.802501E+0,1.875000E+0
1.802501E+0,1.718750E+0
1.802501E+0,1.093750E+0
1.802501E+0,1.093750E+0
1.802501E+0,1.562500E+0
1.802501E+0,2.187500E+0
1.802501E+0,1.250000E+0
1.802501E+0,1.562500E+0
1.802501E+0,2.187500E+0
3.411874E+0,1.718750E+0
3.411874E+0,1.250000E+0
3.411874E+0,1.093750E+0
3.411874E+0,1.718750E+0
3.411874E+0,2.031250E+0
3.411874E+0,2.031250E+0
3.411874E+0,1.718750E+0
3.411874E+0,1.718750E+0
3.411874E+0,1.562500E+0
3.411874E+0,1.406250E+0
3.411874E+0,1.093750E+0
3.411874E+0,7.812499E-1
3.411874E+0,1.718750E+0
5.021250E+0,2.343750E+0
5.021250E+0,1.562500E+0
5.021250E+0,1.093750E+0
5.021250E+0,1.250000E+0
5.021250E+0,1.875000E+0
5.021250E+0,1.250000E+0
5.021250E+0,1.250000E+0
5.021250E+0,1.406250E+0
5.021250E+0,1.718750E+0
5.021250E+0,1.406250E+0
6.630624E+0,9.375001E-1
6.630624E+0,1.250000E+0
6.630624E+0,1.718750E+0
6.630624E+0,1.406250E+0
6.630624E+0,1.562500E+0
6.630624E+0,1.250000E+0
6.630624E+0,1.250000E+0
6.630624E+0,1.250000E+0
6.630624E+0,1.406250E+0
6.630624E+0,1.562500E+0
6.630624E+0,1.250000E+0
8.240002E+0,2.343750E+0
8.240002E+0,2.187500E+0
8.240002E+0,1.562500E+0
8.240002E+0,1.093750E+0
8.240002E+0,1.718750E+0
8.240002E+0,2.187500E+0
9.849378E+0,1.250000E+0
8.240002E+0,1.406250E+0
8.240002E+0,1.875000E+0
8.240002E+0,1.718750E+0
8.240002E+0,1.406250E+0
8.240002E+0,9.375001E-1
9.849378E+0,1.406250E+0
8.240002E+0,2.031250E+0
9.849378E+0,1.718750E+0
9.849378E+0,1.718750E+0
9.849378E+0,1.250000E+0
9.849378E+0,1.093750E+0
9.849378E+0,1.250000E+0
9.849378E+0,1.250000E+0
9.849378E+0,1.406250E+0
9.849378E+0,1.562500E+0
9.849378E+0,2.031250E+0
9.849378E+0,1.718750E+0
9.849378E+0,1.093750E+0
9.849378E+0,1.093750E+0
1.145875E+1,2.187500E+0
1.145875E+1,2.500000E+0
1.145875E+1,1.562500E+0
1.145875E+1,1.718750E+0
1.145875E+1,1.718750E+0
1.145875E+1,1.406250E+0
1.145875E+1,1.093750E+0
1.145875E+1,1.093750E+0
1.145875E+1,9.375001E-1
1.145875E+1,1.562500E+0
1.145875E+1,1.875000E+0
1.145875E+1,1.406250E+0
1.306812E+1,1.406250E+0
1.306812E+1,1.406250E+0
1.306812E+1,1.875000E+0
1.306812E+1,2.031250E+0
1.306812E+1,1.250000E+0
1.306812E+1,1.875000E+0
1.306812E+1,2.187500E+0
1.306812E+1,1.562500E+0
1.306812E+1,1.093750E+0
1.306812E+1,1.562500E+0
1.306812E+1,2.187500E+0
1.467750E+1,2.187500E+0
1.467750E+1,1.562500E+0
1.467750E+1,1.718750E+0
1.467750E+1,2.031250E+0
1.467750E+1,2.031250E+0
